hfc,office name,address (detailed),pincode,district,state
tata capital,gadag - arihant plaza,"tchfl, 2nd floor, arihant plaza, near rotary circle, p.b. road, gadag, karnataka - 582101",582101,gadag,karnataka
tata capital,hubli - central building,"tchfl, central building, 2nd floor, vidyanagar, hubli - 580030",580030,hubli,karnataka
tata capital,mysore - sandesh arcade,"tchfl, no 74, ground & second floor, sandesh arcade, 17th main, saukar chennaiah road, kuvempunagar north, saraswathipuram, mysore-570009",570009,mysore,karnataka
tata capital,raichur - sai ram complex,"tchfl, 2nd floor, sai ram complex, opp. ram mandir, station road, raichur, karnataka - 584101",584101,raichur,karnataka
tata capital,sandur - gajanana complex,"tchfl, gajanana complex, 1st floor, no. 122/2229, ward no. - 3, ghagga compound, near kumaraswamy school, bellary road, sandur, bellary, karnataka - 583119",583119,bellary,karnataka
tata capital,siruguppa - hallur complex,"tchfl, first floor, hallur complex, # 9/225, bellary road, parvathi nagar, near bus stand, siruguppa, dist - bellary, karnataka - 583121",583121,bellary,karnataka
tata capital,bhopal - mp nagar,"tchfl, 2nd floor, plot no. 10, alankar complex, mp nagar – ii, bhopal, madhya pradesh - 462011",462011,bhopal,madhya pradesh
tata capital,indore - mg road,"tchfl, 2nd floor, 9/1/1, m.g.road, unit no.303, above yes bank, next to treasure island mall. indore – 452001",452001,indore,madhya pradesh
tata capital,akola - blackberry complex,"tchfl, ground floor, samrudhi arcade, beside mrf showroom, alsi plot, akola – 444001",444001,akola,maharashtra
tata capital,amravati - keche complex,"tchfl, 1st floor, keche complex, rathi nagar, plot no 14, survey no 14/29, mauje shegaon, nr. nandgaon peth, amravati - 444603",444603,amravati,maharashtra
tata capital,mumbai - andheri east,"tchfl, 2nd floor, afl house, lok bharati complex, marol maroshi road, andheri east, mumbai 400059",400059,mumbai,maharashtra
tata capital,mumbai - kalyan,"tchfl, office no. a-12 (part-1), 1st floor, sarvodaya mall, opp. apmc market, kalyan west-400301",400301,kalyan,maharashtra
tata capital,nagpur - shree arcade,"tchfl, 1st floor, shree arcade, house no. 186, plot no. 130/19, red cross road, gandhi square, sadar, nagpur - 440001",440001,nagpur,maharashtra
tata capital,nashik - trimbak naka,"tchfl, office no. 41, 4th floor, business bay, kute marg, tidke colony, mumbai naka, nashik, maharashtra - 422002",422002,nashik,maharashtra
tata capital,nashik – metro 99 commercial complex,"tchfl, office no. a 203, a 204, 2nd floor and office no. b 301, a 302, 3rd floor, metro 99 commercial complex, kulkarni baug, college road, nashik, maharashtra – 422005",422005,nashik,maharashtra
tata capital,pune - bhakti genesis,"tchfl, office no.402, 4th floor, bhakti genesis s.no. 245 aundh-wakad main road, opp. mahindra service station, wakad, pune- 411057",411057,pune,maharashtra
tata capital,pune - tilak road,"tchfl, first floor, unit number 15 & 30, avaanti residences & premium commercial spaces, c.t.s. number 431/196, abhinav kala mahavidyalaya bhowk, tilak road, shukrawar peth, pune, maharashtra - 411002",411002,pune,maharashtra
tata capital,satara - satara trade centre,"tchfl, 2nd floor, desai heights, shop no. 19a & 20a, plot no. 8 & 21, near pushkar mangal karyalay, visava naka, satara - 415001",415001,satara,maharashtra
tata capital,bhubaneswar - samantarapur,"tchfl, 3rd floor, plot 191, 204, 205 near ravi talkies square, opposite gauri temple, lewis road, ps badagada, bhubaneswar, orissa - 751014",751014,bhubaneswar,odisha
tata capital,chandigarh - sector 26,"tchfl, 2nd floor, sco 20, sector 26, madhya marg, chandigarh - 160019",160019,chandigarh,punjab
tata capital,jalandhar - puda complex,"tchfl, 2nd floor, sco 28-29, puda complex, jalandhar, punjab - 144001",144001,jalandhar,punjab
tata capital,ludhiana - feroze gandhi market,"tchfl, ground floor 1st floor, 2nd, 3rd & 4th floor, sco 143, feroze gandhi market, ludhiana 141001",141001,ludhiana,punjab
tata capital,bikaner - sankhla building,"tchfl, second floor, sankhla building, ambedkar circle, near railway cross, adarsh colony, shardul colony, bikaner, rajasthan – 334001",334001,bikaner,rajasthan
tata capital,deoli - chhatri chauraha,"tchfl, second floor, plot no.22, ward no. 16, chhatri chauraha, petrol pump road, deoli, rajasthan - 304804",304804,tonk,rajasthan
tata capital,didwana - kuchaman road,"tchfl, first floor, kuchaman road, near ajmeri gate, didwana, rajasthan - 341303",341303,nagaur,rajasthan
tata capital,jaipur - lakshmi chambers,"tchfl, shop no. 15, 16, 17, 18, 19, first floor, lakshmi chambers, subhash marg, c - scheme, jaipur, rajasthan - 302001",302001,jaipur,rajasthan
tata capital,jaipur - vaishali nagar,"tcl : 1st floor, the guman-1,f block, sr-1-5, vaishali nagar, near amrapali circle, jaipur - 302021",302021,jaipur,rajasthan
tata capital,jhunjhunu - mandava road,"tchfl, third floor, d-16, hdfc bank, mandava road, indira nagar, jhunjhunu, rajasthan - 335001",335001,jhunjhunu,rajasthan
tata capital,jodhpur - utsav plaza,"tchfl, second floor, 3-a, utsav plaza, geeta bhawan road, sardarpura, jodhpur, rajasthan - 342003",342003,jodhpur,rajasthan
tata capital,kotputli - mohala bachadi,"tchfl, ground floor, infront of nagarpalika park, near idbi bank, mohalla bachadi, kotputli, rajasthan - 303108",303108,jaipur,rajasthan
tata capital,merta - mandi road,"tchfl, first floor, mandi road, opp. panchayat samiti, krishi baldev nagar, merta, nagaur, rajasthan – 341510",341510,nagaur,rajasthan
tata capital,nagaur - j k complex,"tchfl, third floor, j k complex, near sugan singh circle, above axis bank, soni ji ki bari, sainik basti, nagaur, rajasthan – 341001",341001,nagaur,rajasthan
tata capital,reengus - s.m. moga complex,"tchfl, first floor, s. m. moga complex, k.n. 3374, main city road, reengus, sikar, rajasthan - 332404",332404,sikar,rajasthan
tata capital,udaipur - ashoka palace,"tchfl, 2nd floor, ashoka palace, plot no. 44, 100 ft. road, kamla nagar, shobhagpura, udaipur, rajasthan - 313001",313001,udaipur,rajasthan
tata capital,tenkasi - alangulam,"tchfl, 79, arumuga nadar complex, 1st floor, mariamman kovil street, near new bus stand, alangulam, tenkasi, tamilnadu - 627851",627851,tenkasi,tamil nadu
tata capital,ariyalur - jamin plaza,"tchfl, 2nd floor, jamin plaza, 25g mela agraharam, tirchy main road, ariyalur, tamilnadu - 621704",621704,ariyalur,tamil nadu
tata capital,chennai - centennial square,"tchfl, 5th floor, west wing, centennial square, 6a, dr. ambedkar road, kodambakkam, chennai, tamil nadu - 600024",600024,chennai,tamil nadu
tata capital,chennai - tamabaram,"tchfl, 1st floor, l.s. avenue, 178 & 179, alagiri street, velachery main road, santhosh puram, tambaram, chennai, tamil nadu - 600073",600073,chennai,tamil nadu
tata capital,chennai - guindy,"tchfl, 02nd floor, ts 62, sidco industrial estate, ekkattuthangal, guindy, chennai, tamil nadu - 600032",600032,chennai,tamil nadu
tata capital,coimbatore - alveal towers,"tchfl, 2nd floor, alveal towers, puliakulam, main road, coimbatore: 641037",641037,coimbatore,tamil nadu
tata capital,erode - sendhur square,"tchfl, 1st floor, 285, brough road, erode - 638001",638001,erode,tamil nadu
tata capital,hosur - annamalai nagar,"tchfl/tcl, no 77 bypass road, annamalai nagar, 1st floor, above hdfc bank, hosur-635109",635109,krishnagiri,tamil nadu
tata capital,madurai - sajai mall,"tchfl, 2nd & 3rd floor, sajai mall, door no. 79, t.s. no. 873/2, p.t. rajan road, bibikulam, madurai, tamil nadu - 625002",625002,madurai,tamil nadu
tata capital,perambalur - chennakulam,"tchfl, ground floor, 2/55, chennakulam, kunnam, perambalur, tamilnadu - 621212",621212,perambalur,tamil nadu
tata capital,perambalur - mkm complex,"tchfl, first floor, mkm complex, no. 82/a2, venkatesapuram, upstairs bank of baroda, trichy main road, perambalur, tamil nadu - 621212",621212,perambalur,tamil nadu
tata capital,poonamallee - kumananchavadi,"tchfl, 2nd floor, 309, trunk rd, mss nagar, kumananchavadi, poonamallee, chennai, tamil nadu – 600056",600056,chennai,tamil nadu
tata capital,vallioor - arasu complex,"tchfl, ground floor, arasu complex, 192-a, main road, poonga nagar, vallioor, tirunelveli, tamilnadu - 627117",627117,tirunelveli,tamil nadu
tata capital,salem - brindavan main road,"tcl/tchfl, 3rd floor, plot no 7, brindavan main road, alagapuram, fairlands, salem, tamil nadu - 636016",636016,salem,tamil nadu
tata capital,tirupur - periyar colony,"tchfl, ground floor, no.6, gandhi road, periyar colony, annupparpalayam, pudur, avinashi road, tirupur - 641652",641652,tirupur,tamil nadu
tata capital,devanurpudur - kalaingnar nagar,"tchfl, first floor, no. 1/129, rd kalaignar nagar, devanurpudur, udumalpet (tk), tiruppur, tamilnadu - 642207",642207,tirupur,tamil nadu
tata capital,gudimangalam - prabhu plaza,"tchfl, first floor, prabhu plaza, four road junction, gudimangalam, udumalaipettai (t.k), tiruppur, tamil nadu - 642205",642205,tirupur,tamil nadu
tata capital,madurai - usilampatti,"tchfl, 2nd floor, chithra complex, opp. tnstc depot, madurai road, usilampatti, madurai, tamilnadu - 625532",625532,madurai,tamil nadu
tata capital,madurai - vadipatti,"tchfl, no. 1-2-60-2, lala nagar opp, thathampatti, vadipatti, madurai, tamilnadu - 625218",625218,madurai,tamil nadu
tata capital,mancherial - chunnam batti wada,"tchfl, 1st floor, house no. - 22/86-2, chunam batti wada, main road, mancherial, adilabad, telangana - 504208",504208,mancherial,telangana
tata capital,jangaon - bachannapet,"tchfl, first floor, no 8-84, gopal nagar brindavan colony, allur main road, bachannapet, jangaon, telangana - 506221",506221,jangaon,telangana
tata capital,mancherial - bellampalle,"tchfl, ground floor, h. no- 28-4-2/6, call tex area, reliance jio tower, nr. ramakrishna theatre, bellampalle, mancherial, telangana - 504251",504251,mancherial,telangana
tata capital,bhainsa - narasimhanagar,"tchfl, first floor, h.no - 4-3-216/2h/23, narasimhanagar, nr.high court, bhainsa, nirmal, telangana - 504103",504103,nirmal,telangana
tata capital,warangal - ghanpur,"tchfl, first floor, h no. - 3-105/1 & 3-105/2, station ghanapur bus stand road, ghanapur, warangal, telangana - 506143",506143,warangal,telangana
tata capital,hyderabad - auto plaza,"tchfl, plot 3, 4, 5 & 6, road #3, auto plaza, opp. times of india, banjara hills, hyderabad-500034",500034,hyderabad,telangana
tata capital,hyderabad - gachibowli,"tchfl, unit no. 402 a & b, vaishnavi's tanmai plaza, 4th floor, gachibowli village, serilingampally mandal, ranga reddy district, hyderabad, telangana – 560032",560032,hyderabad,telangana
tata capital,hyderabad - kukatpally mandal,"tchfl, 8th floor, sy no. 132 and 133, hydernagar, kukatpally mandal, hyderabad, telangana - 500072",500072,hyderabad,telangana
tata capital,jangaon - kurumawada,"tchfl, house no 2-6-142, alladi complex, 1st floor, kurumawada, jangaon, telangana - 506167",506167,jangaon,telangana
tata capital,karimnagar - cvrn road,"tchfl, 3rd floor backside, plot no 3-1-859 & 860, cvrn road, opp. csi hospital, karimnagar, telangana - 505001",505001,karimnagar,telangana
tata capital,kodad - mathanagar,"tchfl, 1st floor, door no. 12-114/1/a, near srinivas theatre, mathanagar, kodad, telangana – 508206",508206,suryapet,telangana
tata capital,korutla - a v complex,"tchfl, first floor, a v complex, 5-3-152/1/3, main road, near krishna temple, sairampura colony, korutla, karimnagar, telangana - 505326",505326,karimnagar,telangana
tata capital,wanaparthy - pebbair road,"tchfl, first floor, door no 6-38/b, pebbair road, sai nagar colony, wanaparthy, mahabubnagar, telangana - 509103",509103,mahabubnagar,telangana
tata capital,mancherial - sanjeevaiah colony,"tchfl, ground floor, 12-796, sanjeevaiah colony, reddy colony near bachpan school, mancherial, telangana - 504208",504208,mancherial,telangana
tata capital,jagtial - metpally,"tchfl, ground floor, 1-7-78/1, bhagya nagar patha bus stand, near. care medical gunj road, metpally, jagtial, telangana - 505325",505325,jagitial,telangana
tata capital,nirmal - shastri nagar,"tchfl, second floor, h no. 1-3-131/11/a, shastri nagar, nirmal main road, above sr. traders, nirmal, telangana - 504106",504106,nirmal,telangana
tata capital,nirmal - divyanagar colony,"tchfl, 1st floor, 1-3-154/25/1, divyanagar colony, khanpur road, nirmal, telangana - 504106",504106,nirmal,telangana
tata capital,kamareddy - sbnl towers,"tchfl, 1st floor, 1-11-112/2, sbnl towers, station road, kamareddy, nizamabad, telangana - 503111",503111,nizamabad,telangana
tata capital,bodhan - narsi road,"tchfl, 1st floor door no. 1-4-539, plot no. 14,15, narsi road, bodhan, nizamabad, telangana - 503185",503185,nizamabad,telangana
tata capital,ranjanna sircilla,"tchfl, 8-4-34/1/d/1, ground floor, gandhinagar, sircilla, telangana - 505301",505301,siricilla,telangana
tata capital,warangal - lopamudra arcade,"tchfl, 2nd floor, lopamudra arcade, 2-1-1014 & 1276/a, 3a, 3b, 3c, 3d, 3e, 3f, 3g & 3h, naim nagar, hanamkonda, warangal, telangana - 506001",506001,warangal,telangana
tata capital,agra - rajendra point,"tchfl, unit no. t-2, third floor, rajendra point, raghunath nagar, m g road, agra - 282002",282002,agra,uttar pradesh
tata capital,raebareli - civil lines,"tchfl, second floor, a-1, civil lines, rea-bareilly, uttar pradesh - 229001",229001,raebareli,uttar pradesh
tata capital,greater noida - golden i,"tchfl, 3rd floor, golden - i, plot no. 11, tower - d, unit no. 310 a, 310 b, 311 a, 311 b, 329 a, 329 b, 330 a, 330 b, sector techzone iv, greater noida west, gautam buddha nagar, uttar pradesh – 201318",201318,gautam buddha nagar,uttar pradesh
tata capital,kanpur - sai tower,"tchfl, sai tower, 2nd floor, 9, bhargava estate, civil lines, kanpur - 208001",208001,kanpur,uttar pradesh
tata capital,lucknow - halwasiya complex,"tchfl, 6th and 7th floor, 11 mg marg, halwasiya complex, habibullah estate, hazratganj, lucknow-226001",226001,lucknow,uttar pradesh
tata capital,meerut - aditya palace,"tchfl, 121/1, 3rd floor, mangal pandey nagar, meerut – 250004",250004,meerut,uttar pradesh
tata capital,dehradun - rajpur road,"tchfl, 02nd floor, 59/3, rajpur road, dehradun, uttarakhand-248001",248001,dehradun,uttarakhand
tata capital,barabanki - k k city centre mint,"tchfl, first floor, k k city centre mint, 339, opp. civil court, barabanki, uttar pradesh - 225001",225001,barabanki,uttar pradesh
tata capital,kolkata - avani signature,"tchfl, block no. 302, third floor, 91/a/1, avani signature building, park street, kolkata, west bengal – 700016",700016,kolkata,west bengal
tata capital,siliguri - sona wheels,"tchfl, 03rd floor, sona wheels (p) ltd, sevoke road, 3rd mile, siliguri - 734008",734008,siliguri,west bengal
vaastu,adoni,"house no. 6-44/2, first floor, opposite arts and science college, adoni, kurnool district, andhra pradesh",518301,adoni,andhra pradesh
vaastu,agra,"unit no-305, third floor, block 38/4a, sumriddhi business suites, sanjay place, agra",282002,agra,uttar pradesh
vaastu,ahmedabad,"office no. 308 and 307, block no. a, dev auram, anand nagar, char rasta prahlad nagar road, ahmedabad",380015,ahmedabad,gujarat
vaastu,akola,"1st floor, bhirad sankul, gandhi road, akola",444001,akola,maharashtra
vaastu,amravati,"first floor, classic commercial complex, camp road, beside birthday hall, amravati",444602,amravati,maharashtra
vaastu,anakapalli,"d.no 14-8-42, main road, opp bharath petrol bunk, anakapalli",531001,anakapalli,andhra pradesh
vaastu,atmakur,"door no. 3/1/7/7-2, first floor, l.r.palli, main road, opp. p.w.d, bunglaw, atmakur mandal, nellore district",524322,atmakur,andhra pradesh
vaastu,aurangabad mh,"office no 314, 3rd floor, sai trade center, near mayors bungalow, rto road, aurangabad",431001,aurangabad,maharashtra
vaastu,azadpur,"house no.431/64/2, first floor, azadpur, kewal park extn, adarsh nagar, new delhi",110033,azadpur,delhi / ncr
vaastu,banswara,"kansara complex, 2nd floor, vidhyut nagar, udaipur road, banswara",327001,banswara,rajasthan
vaastu,baramati,"shop no 1 and 2, yashoda building, near vaishnavi graphics, nira road, kasba, baramati",413102,baramati,maharashtra
vaastu,baran,"office nos. 5 & 7, first floor, opposite govt hospital, hospital road, baran",325205,baran,rajasthan
vaastu,bareilly,"radha bhavan, second floor bearing old no. 149 and new no. 262, civil lines, bareilly",243001,bareilly,uttar pradesh
vaastu,bathinda,"first floor - sco no. 26, ue phase 3, part 2, bathinda",151001,bhatinda,punjab
vaastu,beawar,"1st floor, satpuliya opp. shanti saini petrol pump, bank colony, beawar, dist ajmer rajasthan",305901,beawar,rajasthan
vaastu,behror,"2nd floor, shop no. 2, 12a, 3 & 12, block a, a-15, b1, riico industrial area, behror",301701,behror,rajasthan
